"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"1","1966","14","Chhattisgarh","Durg","548.0","185.0","337.59","44.0","20.0","454.55"
"1","1967","14","Chhattisgarh","Durg","547.0","409.0","747.71","50.0","26.0","520.0"
"1","1968","14","Chhattisgarh","Durg","556.3","468.0","841.27","53.7","30.0","558.66"
"1","1969","14","Chhattisgarh","Durg","563.4","400.8","711.4","49.4","26.5","536.44"
"1","1970","14","Chhattisgarh","Durg","571.6","473.6","828.55","44.2","29.0","656.11"
"1","1971","14","Chhattisgarh","Durg","581.8","412.9","709.69","44.4","25.8","581.08"
"1","1972","14","Chhattisgarh","Durg","582.2","381.0","654.41","39.6","20.6","520.2"
"1","1973","14","Chhattisgarh","Durg","600.0","471.9","786.5","37.3","18.6","498.66"
"1","1974","14","Chhattisgarh","Durg","587.4","219.0","372.83","36.5","22.4","613.7"
"1","1975","14","Chhattisgarh","Durg","598.3","454.0","758.82","49.2","27.8","565.04"
"1","1976","14","Chhattisgarh","Durg","593.6","327.1","551.04","46.9","10.0","213.22"
"1","1977","14","Chhattisgarh","Durg","600.7","572.4","952.89","53.1","27.1","510.36"
"1","1978","14","Chhattisgarh","Durg","612.5","362.2","591.35","48.7","25.6","525.67"
"1","1979","14","Chhattisgarh","Durg","616.8","330.6","535.99","44.6","17.8","399.1"
"1","1980","14","Chhattisgarh","Durg","634.9","515.6","812.1","44.1","33.6","761.9"
"1","1981","14","Chhattisgarh","Durg","630.0","506.9","804.6","41.5","23.6","568.67"
"1","1982","14","Chhattisgarh","Durg","627.9","513.3","817.49","41.1","23.9","581.51"
"1","1983","14","Chhattisgarh","Durg","626.7","711.0","1134.51","39.9","20.6","516.29"
"1","1984","14","Chhattisgarh","Durg","632.2","563.8","891.81","40.5","19.9","491.36"
"1","1985","14","Chhattisgarh","Durg","630.8","699.8","1109.38","39.4","21.0","532.99"
"1","1986","14","Chhattisgarh","Durg","643.0","525.0","816.49","37.0","24.0","648.65"
"1","1987","14","Chhattisgarh","Durg","648.0","523.0","807.1","43.0","23.0","534.88"
"1","1988","14","Chhattisgarh","Durg","652.7","549.7","842.19","43.7","20.2","462.24"
"1","1989","14","Chhattisgarh","Durg","660.2","457.3","692.67","43.8","22.7","518.26"
"1","1990","14","Chhattisgarh","Durg","682.9","806.8","1181.43","36.2","24.8","685.08"
"1","1991","14","Chhattisgarh","Durg","680.8","773.6","1136.31","34.8","21.6","620.69"
"1","1992","14","Chhattisgarh","Durg","688.0","777.3","1129.8","56.1","20.5","365.42"
"1","1993","14","Chhattisgarh","Durg","703.6","876.7","1246.02","33.8","23.8","704.14"
"1","1994","14","Chhattisgarh","Durg","726.8","967.9","1331.73","36.5","29.4","805.48"
"1","1995","14","Chhattisgarh","Durg","723.3","1052.0","1454.44","37.1","26.5","714.29"
"1","1996","14","Chhattisgarh","Durg","710.9","917.2","1290.2","36.2","29.1","803.87"
"1","1997","14","Chhattisgarh","Durg","735.7","837.5","1138.37","35.6","18.3","514.04"
"1","1998","14","Chhattisgarh","Durg","786.51","684.62","870.45","39.96","24.84","621.62"
"1","1999","14","Chhattisgarh","Durg","769.79","963.04","1251.04","0.0","0.0","0.0"
"1","2000","14","Chhattisgarh","Durg","748.76","467.89","624.89","29.9","17.59","588.19"
"1","2001","14","Chhattisgarh","Durg","756.26","978.69","1294.13","34.33","24.11","702.43"
"1","2002","14","Chhattisgarh","Durg","753.41","484.9","643.6","33.25","25.09","754.44"
"1","2003","14","Chhattisgarh","Durg","766.58","1145.82","1494.73","37.99","29.58","778.78"
"1","2004","14","Chhattisgarh","Durg","775.99","984.31","1268.46","36.43","23.19","636.48"
"1","2005","14","Chhattisgarh","Durg","775.99","984.31","1268.46","36.43","23.19","636.48"
"1","2006","14","Chhattisgarh","Durg","781.7","1177.1","1505.81","36.81","26.62","723.16"
"1","2007","14","Chhattisgarh","Durg","799.89","1095.84","1369.98","37.32","34.38","921.03"
"1","2008","14","Chhattisgarh","Durg","803.37","704.09","876.42","36.46","31.19","855.47"
"1","2009","14","Chhattisgarh","Durg","789.04","622.05","788.37","42.44","38.12","898.09"
"1","2010","14","Chhattisgarh","Durg","777.92","1319.18","1695.77","46.12","45.87","994.69"
"1","2011","14","Chhattisgarh","Durg","806.55","1416.48","1756.23","44.98","50.19","1115.68"
"1","2012","14","Chhattisgarh","Durg","807.07","1534.22","1900.97","43.87","47.69","1087.1"
"1","2013","14","Chhattisgarh","Durg","819.44","1296.24","1581.86","41.54","43.33","1043.06"
"1","2014","14","Chhattisgarh","Durg","834.87","1444.24","1729.89","44.25","50.96","1151.49"
"1","2015","14","Chhattisgarh","Durg","817.68","880.6","1076.95","48.72","54.6","1120.74"
"2","1966","14","Chhattisgarh","Bastar","406.0","261.0","642.86","2.0","1.0","500.0"
"2","1967","14","Chhattisgarh","Bastar","414.0","319.0","770.53","2.0","1.0","500.0"
"2","1968","14","Chhattisgarh","Bastar","423.2","294.0","694.71","2.3","1.0","434.78"
"2","1969","14","Chhattisgarh","Bastar","429.1","329.0","766.72","2.3","1.5","652.17"
"2","1970","14","Chhattisgarh","Bastar","437.7","316.8","723.78","2.4","1.9","791.67"
"2","1971","14","Chhattisgarh","Bastar","445.6","366.6","822.71","2.5","1.5","600.0"
"2","1972","14","Chhattisgarh","Bastar","443.1","285.8","645.0","2.7","1.7","629.63"
"2","1973","14","Chhattisgarh","Bastar","450.5","364.3","808.66","2.6","1.9","730.77"
"2","1974","14","Chhattisgarh","Bastar","451.6","302.9","670.73","2.4","2.0","833.33"
"2","1975","14","Chhattisgarh","Bastar","458.3","407.9","890.03","3.7","2.9","783.78"
"2","1976","14","Chhattisgarh","Bastar","459.6","296.1","644.26","3.3","2.2","666.67"
"2","1977","14","Chhattisgarh","Bastar","473.4","430.4","909.17","3.3","2.6","787.88"
"2","1978","14","Chhattisgarh","Bastar","490.4","402.2","820.15","3.0","2.8","933.33"
"2","1979","14","Chhattisgarh","Bastar","497.5","309.2","621.51","3.0","2.4","800.0"
"2","1980","14","Chhattisgarh","Bastar","519.4","391.8","754.33","2.9","3.1","1068.97"
"2","1981","14","Chhattisgarh","Bastar","523.5","389.3","743.65","3.0","3.3","1100.0"
"2","1982","14","Chhattisgarh","Bastar","527.7","372.4","705.7","3.2","3.9","1218.75"
"2","1983","14","Chhattisgarh","Bastar","538.0","408.0","758.36","2.9","2.7","931.03"
"2","1984","14","Chhattisgarh","Bastar","533.4","395.6","741.66","2.8","3.0","1071.43"
"2","1985","14","Chhattisgarh","Bastar","555.4","834.3","1502.16","2.6","2.6","1000.0"
"2","1986","14","Chhattisgarh","Bastar","556.0","403.0","724.82","3.0","3.0","1000.0"
"2","1987","14","Chhattisgarh","Bastar","555.0","382.0","688.29","3.0","2.0","666.67"
"2","1988","14","Chhattisgarh","Bastar","572.8","553.2","965.78","2.8","3.0","1071.43"
"2","1989","14","Chhattisgarh","Bastar","571.7","544.7","952.77","2.6","2.7","1038.46"
"2","1990","14","Chhattisgarh","Bastar","579.0","561.9","970.47","2.0","2.4","1200.0"
"2","1991","14","Chhattisgarh","Bastar","582.3","624.3","1072.13","2.2","3.0","1363.64"
"2","1992","14","Chhattisgarh","Bastar","584.4","533.3","912.56","1.6","2.0","1250.0"
"2","1993","14","Chhattisgarh","Bastar","605.3","603.7","997.36","1.8","2.6","1444.44"
"2","1994","14","Chhattisgarh","Bastar","609.9","604.0","990.33","1.6","2.4","1500.0"
"2","1995","14","Chhattisgarh","Bastar","619.0","589.1","951.7","1.6","2.5","1562.5"
"2","1996","14","Chhattisgarh","Bastar","644.1","670.5","1040.99","2.0","3.3","1650.0"
"2","1997","14","Chhattisgarh","Bastar","622.8","455.0","730.57","1.4","2.2","1571.43"
"2","1998","14","Chhattisgarh","Bastar","627.1","569.8","908.63","2.4","3.8","1583.33"
"2","1999","14","Chhattisgarh","Bastar","628.47","676.2","1075.95","0.0","0.0","0.0"
"2","2000","14","Chhattisgarh","Bastar","628.03","523.9","834.2","1.7","2.75","1617.65"
"2","2001","14","Chhattisgarh","Bastar","633.99","922.15","1454.52","2.5","3.88","1552.0"
"2","2002","14","Chhattisgarh","Bastar","623.9","331.38","531.14","2.09","3.76","1799.04"
"2","2003","14","Chhattisgarh","Bastar","632.58","1042.75","1648.41","2.42","3.83","1582.64"
"2","2004","14","Chhattisgarh","Bastar","635.47","788.65","1241.05","2.17","3.21","1479.26"
"2","2005","14","Chhattisgarh","Bastar","635.47","788.65","1241.05","2.17","3.21","1479.26"
"2","2006","14","Chhattisgarh","Bastar","546.54","836.54","1530.61","1.92","3.2","1666.67"
"2","2007","14","Chhattisgarh","Bastar","626.07","927.73","1481.83","1.68","3.31","1970.24"
"2","2008","14","Chhattisgarh","Bastar","627.78","729.33","1161.76","1.71","2.6","1520.47"
"2","2009","14","Chhattisgarh","Bastar","626.66","682.46","1089.04","1.64","2.95","1798.78"
"2","2010","14","Chhattisgarh","Bastar","621.89","1184.98","1905.45","1.6","3.2","2000.0"
"2","2011","14","Chhattisgarh","Bastar","627.73","772.88","1231.23","1.33","2.49","1872.18"
"2","2012","14","Chhattisgarh","Bastar","637.8","1341.33","2103.06","1.25","2.47","1976.0"
"2","2013","14","Chhattisgarh","Bastar","642.79","1265.91","1969.4","0.97","1.75","1804.12"
"2","2014","14","Chhattisgarh","Bastar","646.7","1377.04","2129.33","0.81","1.86","2296.3"
"2","2015","14","Chhattisgarh","Bastar","644.56","664.46","1030.87","0.84","1.75","2083.33"
"3","1966","14","Chhattisgarh","Raipur","717.0","469.0","654.11","6.0","2.0","333.33"
"3","1967","14","Chhattisgarh","Raipur","726.0","625.0","860.88","9.0","4.0","444.44"
"3","1968","14","Chhattisgarh","Raipur","731.5","630.0","861.24","9.5","4.0","421.05"
"3","1969","14","Chhattisgarh","Raipur","735.2","671.2","912.95","7.6","3.4","447.37"
"3","1970","14","Chhattisgarh","Raipur","743.0","898.5","1209.29","7.9","4.8","607.59"
"3","1971","14","Chhattisgarh","Raipur","753.2","699.8","929.1","7.9","4.9","620.25"
"3","1972","14","Chhattisgarh","Raipur","762.1","687.9","902.64","11.4","5.7","500.0"
"3","1973","14","Chhattisgarh","Raipur","771.8","669.5","867.45","13.3","7.6","571.43"
"3","1974","14","Chhattisgarh","Raipur","770.1","415.6","539.67","13.5","7.6","562.96"
"3","1975","14","Chhattisgarh","Raipur","774.7","685.2","884.47","27.4","12.2","445.26"
"3","1976","14","Chhattisgarh","Raipur","775.2","578.6","746.39","21.2","8.4","396.23"
"3","1977","14","Chhattisgarh","Raipur","782.5","904.0","1155.27","27.6","17.9","648.55"
"3","1978","14","Chhattisgarh","Raipur","792.7","686.0","865.4","20.0","20.5","1025.0"
"3","1979","14","Chhattisgarh","Raipur","795.0","420.2","528.55","14.0","10.0","714.29"
"3","1980","14","Chhattisgarh","Raipur","812.4","724.7","892.05","16.7","19.2","1149.7"
"3","1981","14","Chhattisgarh","Raipur","799.6","791.5","989.87","17.1","17.2","1005.85"
"3","1982","14","Chhattisgarh","Raipur","798.9","617.0","772.31","16.0","17.4","1087.5"
"3","1983","14","Chhattisgarh","Raipur","802.5","988.8","1232.15","16.7","10.7","640.72"
"3","1984","14","Chhattisgarh","Raipur","804.0","924.3","1149.63","16.4","11.9","725.61"
"3","1985","14","Chhattisgarh","Raipur","821.7","1304.3","1587.32","17.6","12.3","698.86"
"3","1986","14","Chhattisgarh","Raipur","818.0","809.0","989.0","18.0","20.0","1111.11"
"3","1987","14","Chhattisgarh","Raipur","822.0","1012.0","1231.14","17.0","16.0","941.18"
"3","1988","14","Chhattisgarh","Raipur","827.9","850.1","1026.81","19.5","13.7","702.56"
"3","1989","14","Chhattisgarh","Raipur","836.1","1186.1","1418.61","16.4","13.1","798.78"
"3","1990","14","Chhattisgarh","Raipur","847.3","1155.0","1363.15","17.0","18.9","1111.76"
"3","1991","14","Chhattisgarh","Raipur","854.1","1218.8","1427.0","15.1","13.7","907.28"
"3","1992","14","Chhattisgarh","Raipur","858.6","1382.3","1609.95","16.7","16.5","988.02"
"3","1993","14","Chhattisgarh","Raipur","876.1","1400.1","1598.11","18.9","21.8","1153.44"
"3","1994","14","Chhattisgarh","Raipur","899.7","1303.5","1448.82","18.4","22.4","1217.39"
"3","1995","14","Chhattisgarh","Raipur","908.4","1314.9","1447.49","15.9","19.5","1226.42"
"3","1996","14","Chhattisgarh","Raipur","860.4","1448.8","1683.87","14.2","16.7","1176.06"
"3","1997","14","Chhattisgarh","Raipur","918.6","1016.2","1106.25","13.5","13.2","977.78"
"3","1998","14","Chhattisgarh","Raipur","902.0","643.0","712.86","17.8","17.9","1005.62"
"3","1999","14","Chhattisgarh","Raipur","950.21","1378.88","1451.13","0.0","0.0","0.0"
"3","2000","14","Chhattisgarh","Raipur","889.78","461.63","518.81","8.11","10.6","1307.03"
"3","2001","14","Chhattisgarh","Raipur","902.62","1120.82","1241.74","15.61","19.63","1257.53"
"3","2002","14","Chhattisgarh","Raipur","897.85","659.62","734.67","13.19","16.9","1281.27"
"3","2003","14","Chhattisgarh","Raipur","912.53","1316.34","1442.52","16.45","20.28","1232.83"
"3","2004","14","Chhattisgarh","Raipur","918.33","1147.58","1249.64","14.32","14.85","1037.01"
"3","2005","14","Chhattisgarh","Raipur","918.33","1147.58","1249.64","14.32","14.85","1037.01"
"3","2006","14","Chhattisgarh","Raipur","918.39","1324.71","1442.43","13.09","12.16","928.95"
"3","2007","14","Chhattisgarh","Raipur","956.63","1483.28","1550.53","11.42","13.08","1145.36"
"3","2008","14","Chhattisgarh","Raipur","942.24","1252.38","1329.15","10.82","11.04","1020.33"
"3","2009","14","Chhattisgarh","Raipur","928.66","1307.24","1407.66","12.67","18.01","1421.47"
"3","2010","14","Chhattisgarh","Raipur","915.4","1521.13","1661.71","11.3","15.2","1345.13"
"3","2011","14","Chhattisgarh","Raipur","958.01","1421.37","1483.67","10.54","17.89","1697.34"
"3","2012","14","Chhattisgarh","Raipur","993.68","1974.69","1987.25","9.76","17.75","1818.65"
"3","2013","14","Chhattisgarh","Raipur","1009.22","1749.21","1733.23","9.21","15.86","1722.04"
"3","2014","14","Chhattisgarh","Raipur","1034.99","2127.73","2055.8","10.38","21.24","2046.24"
"3","2015","14","Chhattisgarh","Raipur","986.91","1412.83","1431.57","10.99","19.3","1756.14"
"4","1966","14","Chhattisgarh","Bilaspur","624.0","325.0","520.83","18.0","9.0","500.0"
"4","1967","14","Chhattisgarh","Bilaspur","624.0","546.0","875.0","19.0","10.0","526.32"
"4","1968","14","Chhattisgarh","Bilaspur","629.5","416.0","660.84","19.9","12.0","603.02"
"4","1969","14","Chhattisgarh","Bilaspur","630.5","453.5","719.27","18.8","11.4","606.38"
"4","1970","14","Chhattisgarh","Bilaspur","631.5","587.9","930.96","18.7","14.5","775.4"
"4","1971","14","Chhattisgarh","Bilaspur","633.8","564.7","890.98","22.6","14.8","654.87"
"4","1972","14","Chhattisgarh","Bilaspur","635.6","534.0","840.15","28.0","17.5","625.0"
"4","1973","14","Chhattisgarh","Bilaspur","639.3","497.5","778.19","31.6","18.0","569.62"
"4","1974","14","Chhattisgarh","Bilaspur","638.2","489.8","767.47","25.9","18.1","698.84"
"4","1975","14","Chhattisgarh","Bilaspur","640.8","646.5","1008.9","38.1","22.1","580.05"
"4","1976","14","Chhattisgarh","Bilaspur","643.2","425.0","660.76","24.4","10.2","418.03"
"4","1977","14","Chhattisgarh","Bilaspur","647.2","690.4","1066.75","31.9","18.0","564.26"
"4","1978","14","Chhattisgarh","Bilaspur","652.9","503.3","770.87","26.4","19.1","723.48"
"4","1979","14","Chhattisgarh","Bilaspur","654.2","217.2","332.01","12.7","6.0","472.44"
"4","1980","14","Chhattisgarh","Bilaspur","656.8","636.5","969.09","26.2","23.2","885.5"
"4","1981","14","Chhattisgarh","Bilaspur","658.1","581.4","883.45","23.2","18.0","775.86"
"4","1982","14","Chhattisgarh","Bilaspur","650.7","401.2","616.57","19.4","14.3","737.11"
"4","1983","14","Chhattisgarh","Bilaspur","662.8","666.8","1006.04","21.8","15.0","688.07"
"4","1984","14","Chhattisgarh","Bilaspur","655.2","546.2","833.64","16.7","7.8","467.07"
"4","1985","14","Chhattisgarh","Bilaspur","661.2","910.1","1376.44","20.7","16.8","811.59"
"4","1986","14","Chhattisgarh","Bilaspur","708.0","967.0","1365.82","22.0","18.0","818.18"
"4","1987","14","Chhattisgarh","Bilaspur","663.0","716.0","1079.94","24.4","17.5","717.21"
"4","1988","14","Chhattisgarh","Bilaspur","647.6","889.1","1372.92","24.7","16.2","655.87"
"4","1989","14","Chhattisgarh","Bilaspur","671.5","698.5","1040.21","17.4","11.5","660.92"
"4","1990","14","Chhattisgarh","Bilaspur","689.5","964.2","1398.4","18.7","16.3","871.66"
"4","1991","14","Chhattisgarh","Bilaspur","690.6","895.4","1296.55","17.0","13.6","800.0"
"4","1992","14","Chhattisgarh","Bilaspur","691.8","724.2","1046.83","16.8","16.3","970.24"
"4","1993","14","Chhattisgarh","Bilaspur","698.1","943.7","1351.81","20.6","19.9","966.02"
"4","1994","14","Chhattisgarh","Bilaspur","719.7","1164.4","1617.9","18.8","19.9","1058.51"
"4","1995","14","Chhattisgarh","Bilaspur","691.7","921.0","1331.5","16.8","17.1","1017.86"
"4","1996","14","Chhattisgarh","Bilaspur","688.3","922.9","1340.84","15.3","16.0","1045.75"
"4","1997","14","Chhattisgarh","Bilaspur","704.1","349.1","495.81","13.5","6.3","466.67"
"4","1998","14","Chhattisgarh","Bilaspur","748.99","608.38","812.27","14.74","12.46","845.32"
"4","1999","14","Chhattisgarh","Bilaspur","753.87","1129.43","1498.18","0.0","0.0","0.0"
"4","2000","14","Chhattisgarh","Bilaspur","704.25","437.56","621.31","12.59","4.2","333.81"
"4","2001","14","Chhattisgarh","Bilaspur","711.68","1012.11","1422.13","17.63","18.92","1072.87"
"4","2002","14","Chhattisgarh","Bilaspur","704.96","617.25","875.59","17.57","18.76","1068.02"
"4","2003","14","Chhattisgarh","Bilaspur","710.4","1011.96","1424.48","20.06","20.61","1027.09"
"4","2004","14","Chhattisgarh","Bilaspur","711.59","874.16","1228.45","18.88","15.8","837.0"
"4","2005","14","Chhattisgarh","Bilaspur","711.59","874.16","1228.45","18.88","15.8","837.0"
"4","2006","14","Chhattisgarh","Bilaspur","712.81","1127.18","1581.33","17.57","15.69","893.02"
"4","2007","14","Chhattisgarh","Bilaspur","716.37","1160.03","1619.32","17.38","19.05","1096.53"
"4","2008","14","Chhattisgarh","Bilaspur","749.56","1070.95","1428.76","17.54","18.05","1029.04"
"4","2009","14","Chhattisgarh","Bilaspur","696.49","994.29","1427.57","24.25","28.14","1160.63"
"4","2010","14","Chhattisgarh","Bilaspur","705.67","1333.61","1889.83","24.88","30.13","1210.79"
"4","2011","14","Chhattisgarh","Bilaspur","749.08","1557.35","2079.01","19.08","26.28","1377.75"
"4","2012","14","Chhattisgarh","Bilaspur","747.27","1746.82","2337.61","18.7","27.31","1460.32"
"4","2013","14","Chhattisgarh","Bilaspur","726.15","1577.16","2171.95","19.88","26.97","1356.73"
"4","2014","14","Chhattisgarh","Bilaspur","728.84","1683.92","2310.43","18.11","28.15","1554.83"
"4","2015","14","Chhattisgarh","Bilaspur","731.83","1340.65","1831.92","17.82","27.03","1516.74"
"5","1966","14","Chhattisgarh","Raigarh","332.0","203.0","611.45","1.0","1.0","1000.0"
"5","1967","14","Chhattisgarh","Raigarh","333.0","278.0","834.83","1.0","1.0","1000.0"
"5","1968","14","Chhattisgarh","Raigarh","339.4","267.0","786.68","1.5","1.0","666.67"
"5","1969","14","Chhattisgarh","Raigarh","340.0","253.2","744.71","1.5","0.9","600.0"
"5","1970","14","Chhattisgarh","Raigarh","342.2","274.7","802.75","1.3","1.0","769.23"
"5","1971","14","Chhattisgarh","Raigarh","344.6","241.3","700.23","1.8","1.2","666.67"
"5","1972","14","Chhattisgarh","Raigarh","345.3","212.9","616.57","4.4","3.1","704.55"
"5","1973","14","Chhattisgarh","Raigarh","345.9","314.1","908.07","5.0","3.5","700.0"
"5","1974","14","Chhattisgarh","Raigarh","347.7","227.6","654.59","5.0","3.8","760.0"
"5","1975","14","Chhattisgarh","Raigarh","350.8","311.6","888.26","5.4","3.5","648.15"
"5","1976","14","Chhattisgarh","Raigarh","353.4","199.1","563.38","4.2","2.8","666.67"
"5","1977","14","Chhattisgarh","Raigarh","356.7","348.5","977.01","6.2","4.2","677.42"
"5","1978","14","Chhattisgarh","Raigarh","360.3","292.1","810.71","5.5","7.0","1272.73"
"5","1979","14","Chhattisgarh","Raigarh","362.4","149.3","411.98","3.3","2.3","696.97"
"5","1980","14","Chhattisgarh","Raigarh","368.0","332.6","903.8","4.5","5.4","1200.0"
"5","1981","14","Chhattisgarh","Raigarh","372.8","326.6","876.07","4.8","5.6","1166.67"
"5","1982","14","Chhattisgarh","Raigarh","371.0","270.2","728.3","4.7","6.0","1276.6"
"5","1983","14","Chhattisgarh","Raigarh","375.1","361.8","964.54","3.9","3.2","820.51"
"5","1984","14","Chhattisgarh","Raigarh","378.9","292.6","772.24","3.0","2.9","966.67"
"5","1985","14","Chhattisgarh","Raigarh","387.5","373.4","963.61","3.1","3.2","1032.26"
"5","1986","14","Chhattisgarh","Raigarh","392.0","330.0","841.84","3.0","4.0","1333.33"
"5","1987","14","Chhattisgarh","Raigarh","392.0","320.0","816.33","3.0","4.0","1333.33"
"5","1988","14","Chhattisgarh","Raigarh","407.3","413.1","1014.24","2.8","3.8","1357.14"
"5","1989","14","Chhattisgarh","Raigarh","418.2","377.5","902.68","2.5","3.3","1320.0"
"5","1990","14","Chhattisgarh","Raigarh","412.5","397.8","964.36","2.3","3.2","1391.3"
"5","1991","14","Chhattisgarh","Raigarh","413.3","457.3","1106.46","2.1","2.6","1238.1"
"5","1992","14","Chhattisgarh","Raigarh","413.9","436.6","1054.84","1.9","2.4","1263.16"
"5","1993","14","Chhattisgarh","Raigarh","417.9","513.9","1229.72","2.2","3.1","1409.09"
"5","1994","14","Chhattisgarh","Raigarh","419.9","561.6","1337.46","2.2","3.2","1454.55"
"5","1995","14","Chhattisgarh","Raigarh","417.2","431.6","1034.52","2.4","3.7","1541.67"
"5","1996","14","Chhattisgarh","Raigarh","420.4","541.2","1287.35","3.6","5.7","1583.33"
"5","1997","14","Chhattisgarh","Raigarh","419.7","342.6","816.3","2.2","2.9","1318.18"
"5","1998","14","Chhattisgarh","Raigarh","592.6","661.2","1115.76","3.3","4.7","1424.24"
"5","1999","14","Chhattisgarh","Raigarh","420.8","476.0","1131.18","0.0","0.0","0.0"
"5","2000","14","Chhattisgarh","Raigarh","421.0","237.75","564.73","2.1","3.04","1447.62"
"5","2001","14","Chhattisgarh","Raigarh","420.68","526.7","1252.02","2.79","3.77","1351.25"
"5","2002","14","Chhattisgarh","Raigarh","419.69","284.59","678.1","3.07","4.38","1426.71"
"5","2003","14","Chhattisgarh","Raigarh","422.96","547.37","1294.14","3.85","5.08","1319.48"
"5","2004","14","Chhattisgarh","Raigarh","421.56","417.86","991.22","3.33","3.86","1159.16"
"5","2005","14","Chhattisgarh","Raigarh","421.56","417.86","991.22","3.33","3.86","1159.16"
"5","2006","14","Chhattisgarh","Raigarh","421.04","437.91","1040.07","3.31","3.74","1129.91"
"5","2007","14","Chhattisgarh","Raigarh","423.06","532.65","1259.04","3.17","4.65","1466.88"
"5","2008","14","Chhattisgarh","Raigarh","423.29","500.83","1183.18","3.51","4.86","1384.62"
"5","2009","14","Chhattisgarh","Raigarh","420.75","470.53","1118.31","3.72","4.87","1309.14"
"5","2010","14","Chhattisgarh","Raigarh","435.05","598.26","1375.15","3.4","5.5","1617.65"
"5","2011","14","Chhattisgarh","Raigarh","421.32","602.66","1430.41","3.63","6.27","1727.27"
"5","2012","14","Chhattisgarh","Raigarh","422.65","641.28","1517.28","3.44","6.08","1767.44"
"5","2013","14","Chhattisgarh","Raigarh","418.44","580.76","1387.92","6.67","11.5","1724.14"
"5","2014","14","Chhattisgarh","Raigarh","408.9","657.79","1608.68","3.62","7.5","2071.82"
"5","2015","14","Chhattisgarh","Raigarh","409.45","414.89","1013.29","3.56","6.15","1727.53"
"6","1966","14","Chhattisgarh","Surguja","284.0","89.0","313.38","2.0","1.0","500.0"
"6","1967","14","Chhattisgarh","Surguja","278.0","182.0","654.68","7.0","4.0","571.43"
"6","1968","14","Chhattisgarh","Surguja","284.3","153.0","538.16","5.9","3.0","508.47"
"6","1969","14","Chhattisgarh","Surguja","284.9","191.9","673.57","6.5","4.2","646.15"
"6","1970","14","Chhattisgarh","Surguja","288.2","195.8","679.39","6.9","5.0","724.64"
"6","1971","14","Chhattisgarh","Surguja","290.3","250.7","863.59","7.9","4.4","556.96"
"6","1972","14","Chhattisgarh","Surguja","294.4","150.4","510.87","10.1","6.2","613.86"
"6","1973","14","Chhattisgarh","Surguja","295.9","221.6","748.9","13.2","7.7","583.33"
"6","1974","14","Chhattisgarh","Surguja","295.6","139.0","470.23","12.9","8.1","627.91"
"6","1975","14","Chhattisgarh","Surguja","299.1","222.8","744.9","14.5","8.8","606.9"
"6","1976","14","Chhattisgarh","Surguja","299.6","141.5","472.3","10.9","6.2","568.81"
"6","1977","14","Chhattisgarh","Surguja","306.1","270.2","882.72","15.2","8.4","552.63"
"6","1978","14","Chhattisgarh","Surguja","311.7","204.0","654.48","16.0","15.3","956.25"
"6","1979","14","Chhattisgarh","Surguja","294.4","75.3","255.77","9.7","5.3","546.39"
"6","1980","14","Chhattisgarh","Surguja","308.4","247.1","801.23","13.5","13.5","1000.0"
"6","1981","14","Chhattisgarh","Surguja","312.9","218.5","698.31","12.0","11.7","975.0"
"6","1982","14","Chhattisgarh","Surguja","312.8","229.7","734.34","12.1","12.4","1024.79"
"6","1983","14","Chhattisgarh","Surguja","318.7","216.2","678.38","10.4","6.8","653.85"
"6","1984","14","Chhattisgarh","Surguja","329.1","219.2","666.06","16.9","13.3","786.98"
"6","1985","14","Chhattisgarh","Surguja","329.5","249.7","757.81","18.3","15.2","830.6"
"6","1986","14","Chhattisgarh","Surguja","336.0","256.0","761.9","21.0","24.0","1142.86"
"6","1987","14","Chhattisgarh","Surguja","342.0","237.0","692.98","24.0","23.0","958.33"
"6","1988","14","Chhattisgarh","Surguja","353.0","283.0","801.7","18.8","19.5","1037.23"
"6","1989","14","Chhattisgarh","Surguja","355.4","338.6","952.73","18.8","22.0","1170.21"
"6","1990","14","Chhattisgarh","Surguja","351.2","417.7","1189.35","20.4","25.3","1240.2"
"6","1991","14","Chhattisgarh","Surguja","351.9","301.0","855.36","18.2","18.0","989.01"
"6","1992","14","Chhattisgarh","Surguja","351.2","243.9","694.48","12.9","13.0","1007.75"
"6","1993","14","Chhattisgarh","Surguja","352.9","279.2","791.16","17.4","20.7","1189.66"
"6","1994","14","Chhattisgarh","Surguja","361.5","402.3","1112.86","20.1","25.8","1283.58"
"6","1995","14","Chhattisgarh","Surguja","362.0","318.7","880.39","20.8","26.8","1288.46"
"6","1996","14","Chhattisgarh","Surguja","370.5","391.3","1056.14","21.2","27.7","1306.6"
"6","1997","14","Chhattisgarh","Surguja","369.4","298.7","808.61","21.2","23.1","1089.62"
"6","1998","14","Chhattisgarh","Surguja","373.7","273.2","731.07","21.7","26.3","1211.98"
"6","1999","14","Chhattisgarh","Surguja","379.81","431.72","1136.67","0.0","0.0","0.0"
"6","2000","14","Chhattisgarh","Surguja","377.94","240.59","636.58","23.47","33.31","1419.26"
"6","2001","14","Chhattisgarh","Surguja","384.88","513.26","1333.56","25.0","33.18","1327.2"
